id_mun,combate_hambre,combate_hambre_y_leche,beneficiarios,mun,porcentaje_pea,poblacion_pea,porc_programa_hambre,cobertura_prog_hambre,cobertura_programas,cobertura_prog_hambre_y_leche
30124,4959,5523,6219,Papantla,14.50166,23599,0.79739505,0.21013603,0.26352811,0.23403534
30125,2355,2391,2661,Paso del Macho,12.54225,3762,0.88500565,0.62599683,0.70733654,0.63556617
30126,698,698,834,Paso de Ovejas,5.2893,1912,0.83693045,0.36506277,0.43619248,0.36506277
30127,3783,3853,4311,La Perla,26.76865,5359,0.87752259,0.70591527,0.80444115,0.71897739
30128,3347,3660,4321,Perote,10.6823,7009,0.77458924,0.4775289,0.61649311,0.52218574
30129,1742,1760,2139,Platón Sánchez,15.64192,2810,0.81439924,0.61992884,0.76120996,0.62633455
30130,2571,2579,2914,Playa Vicente,20.37971,8542,0.88229239,0.30098337,0.34113792,0.30191994
30131,1285,1870,2263,Poza Rica de Hidalgo,4.75512,9460,0.56783032,0.1358351,0.23921776,0.19767442
30132,706,708,967,Las Vigas de Ramírez,16.11215,3078,0.73009306,0.22936971,0.31416506,0.23001949
30133,603,605,944,Pueblo Viejo,8.01722,4592,0.63877118,0.13131534,0.20557491,0.13175087
30134,255,268,390,Puente Nacional,9.11434,1858,0.65384614,0.13724434,0.20990312,0.14424112
30135,508,537,752,Rafael Delgado,16.73991,3296,0.67553192,0.15412621,0.22815534,0.16292475
30136,204,204,319,Rafael Lucio,9.73775,692,0.63949841,0.29479769,0.46098265,0.29479769
30137,612,620,684,Los Reyes,25.21651,1338,0.89473683,0.4573991,0.51121074,0.46337819
30138,1016,1167,1399,Río Blanco,3.41688,1377,0.72623301,0.73783588,1.0159768,0.84749454
30139,171,179,226,Saltabarranca,5.29806,286,0.75663716,0.59790212,0.79020977,0.6258741
30140,7,8,8,San Andrés Tenejapan,18.7063,496,0.875,0.014112903,0.016129032,0.016129032
30141,6566,6822,8483,San Andrés Tuxtla,11.93244,18274,0.77401865,0.3593083,0.46421143,0.37331727
30142,891,910,1479,San Juan Evangelista,16.72603,6038,0.6024341,0.14756542,0.24494866,0.15071216
30143,2051,2065,2521,Santiago Tuxtla,13.53846,7564,0.81356603,0.27115282,0.33328927,0.2730037
30144,464,528,884,Sayula de Alemán,18.21438,6038,0.52488691,0.076846637,0.1464061,0.087446176
30145,348,352,492,Soconusco,6.71543,959,0.70731705,0.36287799,0.5130344,0.36704901
30146,138,139,193,Sochiapa,20.56672,724,0.7150259,0.19060774,0.26657459,0.19198895
30147,951,958,1219,Soledad Atzompa,30.93565,6807,0.78014767,0.13970913,0.17908035,0.14073747
30148,1423,1431,1666,Soledad de Doblado,8.8323,2444,0.85414165,0.58224225,0.68166941,0.58551556
30149,2655,2667,2890,Soteapan,39.36426,12486,0.91868514,0.21263815,0.23145923,0.21359923
30150,222,222,253,Tamalín,16.5275,2059,0.87747037,0.10781933,0.12287518,0.10781933
30151,985,1015,1220,Tamiahua,14.08541,3610,0.80737704,0.2728532,0.33795014,0.28116342
30152,173,173,247,Tampico Alto,9.84863,1515,0.70040488,0.11419142,0.1630363,0.11419142
30153,41,41,66,Tancoco,13.04189,768,0.62121212,0.053385418,0.0859375,0.053385418
30154,82,82,110,Tantima,12.26444,1725,0.74545455,0.047536232,0.063768119,0.047536232
30155,9373,9399,10081,Tantoyuca,24.26973,24859,0.92976886,0.37704656,0.40552717,0.37809244
30156,227,231,278,Tatatila,21.60751,1242,0.81654674,0.18276973,0.22383253,0.18599033
30157,211,221,302,Castillo de Teayo,14.8984,3041,0.69867551,0.069385074,0.099309437,0.072673462
30158,391,441,558,Tecolutla,15.62549,3990,0.70071685,0.097994991,0.13984962,0.11052632
30159,5591,5609,5887,Tehuipango,31.53454,6248,0.94971973,0.89484638,0.94222152,0.89772725
30160,3666,3939,4504,Álamo Temapache,16.72054,18948,0.81394315,0.19347689,0.23770319,0.20788474
30161,1314,1337,2022,Tempoal,18.67139,6822,0.64985162,0.19261214,0.29639402,0.19598359
30162,103,129,188,Tenampa,14.943,1123,0.54787236,0.091718614,0.16740872,0.11487088
30163,98,98,119,Tenochtitlán,17.2074,841,0.82352942,0.11652794,0.14149822,0.11652794
30164,556,616,901,Teocelo,8.5972,1463,0.61709213,0.380041,0.61585784,0.42105263
30165,642,685,939,Tepatlaxco,23.0487,2041,0.68370605,0.31455168,0.46006858,0.33561981
30166,421,433,576,Tepetlán,14.01974,1419,0.73090279,0.29668781,0.40591967,0.30514446
30167,158,167,226,Tepetzintla,21.04674,3166,0.69911504,0.049905244,0.071383446,0.052747946
30168,1985,2021,2192,Tequila,29.39981,4103,0.90556568,0.48379233,0.53424323,0.49256641
30169,511,525,679,José Azueta,16.04719,3712,0.7525773,0.13766164,0.18292026,0.14143319
30170,52,57,121,Texcatepec,25.60173,2442,0.42975205,0.021294022,0.04954955,0.023341523
30171,292,304,333,Texhuacán,18.83186,871,0.87687689,0.33524683,0.38231918,0.34902412
30172,1073,1153,1596,Texistepec,22.35961,4929,0.67230576,0.21769121,0.32379794,0.23392169
30173,5970,6089,6697,Tezonapa,20.92058,11234,0.89144391,0.5314225,0.59613675,0.54201531
30174,2575,2667,3604,Tierra Blanca,6.27738,5495,0.71448392,0.46860781,0.65586895,0.48535031
30175,1613,2137,2467,Tihuatlán,15.97259,15033,0.65383059,0.10729728,0.16410564,0.14215393
30176,187,187,206,Tlacojalpan,12.34089,554,0.907767,0.33754513,0.37184116,0.33754513
30177,179,179,262,Tlacolulan,20.37591,2296,0.68320608,0.077961676,0.1141115,0.077961676
30178,259,262,325,Tlacotalpan,10.84503,1330,0.7969231,0.19473684,0.24436091,0.19699249
30179,257,276,306,Tlacotepec de Mejía,13.6867,563,0.83986926,0.45648313,0.54351687,0.49023092
30180,145,149,221,Tlachichilco,20.35557,2134,0.65610862,0.067947514,0.10356139,0.069821931
30181,1136,1153,1359,Tlalixcoyan,8.24375,3158,0.83590877,0.35972133,0.43033564,0.3651045
30182,504,523,581,Tlalnelhuayocan,10.06317,1570,0.86746991,0.32101911,0.37006369,0.33312103
30183,1619,1816,3097,Tlapacoyan,13.52382,7321,0.52276397,0.22114465,0.42302963,0.24805355
30184,126,133,162,Tlaquilpa,27.81862,1671,0.77777779,0.075403951,0.096947938,0.079593055
30185,318,318,363,Tlilapan,14.10811,732,0.87603307,0.43442622,0.49590164,0.43442622
30186,110,112,208,Tomatlán,6.20343,408,0.52884614,0.26960784,0.50980395,0.27450982
30187,235,240,370,Tonayán,21.2405,1265,0.63513511,0.18577075,0.29249012,0.18972331
30188,326,331,363,Totutla,17.22608,2879,0.89807165,0.11323376,0.12608545,0.11497048
30189,2576,3004,3401,Tuxpan,8.27188,13310,0.75742429,0.1935387,0.25552216,0.22569497
30190,103,103,169,Tuxtilla,6.32262,183,0.60946745,0.56284153,0.92349726,0.56284153
30191,375,393,548,Ursulo Galván,2.94579,904,0.68430656,0.414823,0.60619467,0.43473452
30192,670,672,953,Vega de Alatorre,7.16443,1400,0.70304304,0.47857141,0.68071431,0.47999999
30193,8399,9277,10608,Veracruz,4.10547,22420,0.79176092,0.37462088,0.47314897,0.41378233
30194,224,234,264,Villa Aldama,18.56042,2332,0.84848487,0.096054889,0.11320755,0.10034306
30195,423,425,468,Xoxocotla,28.39606,1355,0.90384614,0.31217712,0.34538746,0.31365314
30196,436,466,549,Yanga,6.17111,1172,0.79417121,0.37201366,0.46843004,0.39761093
30197,456,463,556,Yecuatla,15.572,1752,0.82014388,0.26027396,0.31735161,0.26426941
30198,66,84,134,Zacualpan,21.03631,1584,0.49253732,0.041666668,0.084595956,0.053030305
30199,212,212,223,Zaragoza,22.17009,2816,0.95067263,0.075284094,0.079190344,0.075284094
30200,466,476,578,Zentla,11.51474,1648,0.8062284,0.282767,0.35072815,0.28883496
30201,3056,3140,3579,Zongolica,23.16825,7796,0.8538698,0.39199591,0.45908159,0.40277064
30202,1787,1802,2014,Zontecomatlán de López y Fuentes,39.85618,5321,0.88728899,0.33583912,0.37850028,0.33865815
30203,227,260,457,Zozocolco de Hidalgo,26.65762,3702,0.49671772,0.061318208,0.12344678,0.070232309
30204,929,963,1187,Agua Dulce,9.21871,3882,0.78264534,0.23930964,0.30577022,0.248068
30205,108,111,263,El Higo,9.25007,2055,0.41064638,0.052554745,0.12798053,0.054014597
30206,577,597,1208,Nanchital de Lázaro Cárdenas del Río,4.18035,1266,0.477649,0.4557662,0.95418644,0.47156399
30207,1037,1057,1389,Tres Valles,9.041,4171,0.7465803,0.24862143,0.33301365,0.25341645
30208,243,311,386,Carlos A. Carrillo,6.8359,1915,0.62953371,0.12689295,0.20156658,0.16240209
30209,605,614,787,Tatahuicapan de Juárez,19.88023,2779,0.76874208,0.21770421,0.28319541,0.22094278
30210,1865,1876,2982,Uxpanapa,23.69674,6809,0.6254192,0.27390218,0.43794978,0.2755177
30211,665,666,787,San Rafael,7.15365,2274,0.84498096,0.29243624,0.3460862,0.29287598
30212,344,375,781,Santiago Sochiapan,32.42091,4341,0.44046095,0.079244412,0.17991246,0.086385623
31001,506,515,695,Abalá,8.48165,638,0.72805756,0.79310346,1.0893416,0.80721003
31002,333,346,394,Acanceh,7.34483,1245,0.84517765,0.26746988,0.31646585,0.27791163
31003,130,138,191,Akil,11.1929,683,0.6806283,0.19033675,0.2796486,0.20204978
31004,113,127,208,Baca,6.20899,424,0.54326922,0.26650944,0.49056605,0.2995283
31005,57,62,102,Bokobá,6.33373,130,0.55882353,0.43846154,0.7846154,0.47692308
31006,341,385,571,Buctzotz,14.34599,908,0.59719789,0.37555066,0.62885463,0.42400882
31007,287,317,412,Cacalchén,4.06456,244,0.69660193,1.1762295,1.6885246,1.2991803
31008,10,10,17,Calotmul,12.29121,415,0.58823532,0.024096385,0.040963855,0.024096385
31009,312,321,343,Cansahcab,7.61943,450,0.909621,0.69333333,0.76222223,0.71333331
31010,182,189,229,Cantamayec,14.0131,229,0.79475981,0.79475981,1,0.82532752
31011,119,146,317,Celestún,13.68278,567,0.37539431,0.20987654,0.55908287,0.25749558
31012,143,162,200,Cenotillo,11.2694,278,0.71499997,0.5143885,0.71942449,0.58273381
31013,143,155,210,Conkal,3.70289,367,0.68095237,0.38964579,0.57220709,0.42234331
31014,85,85,96,Cuncunul,13.18728,137,0.88541669,0.62043798,0.70072991,0.62043798
31015,107,124,149,Cuzamá,9.11062,517,0.71812081,0.20696326,0.28820115,0.23984526
31016,71,82,118,Chacsinkín,21.1206,349,0.60169494,0.2034384,0.3381089,0.23495702
31017,125,127,171,Chankom,17.70303,465,0.73099416,0.26881722,0.36774194,0.27311829
31018,40,40,65,Chapab,9.52486,283,0.61538464,0.14134276,0.22968198,0.14134276
31019,3203,3206,3543,Chemax,32.898,6401,0.9040361,0.50039059,0.55350727,0.50085926
31020,75,88,146,Chicxulub Pueblo,6.17731,309,0.51369864,0.24271844,0.47249192,0.28478965
31021,308,318,389,Chichimilá,16.13276,984,0.7917738,0.31300813,0.39532521,0.32317072
31022,383,431,529,Chikindzonot,30.59052,829,0.72400755,0.46200243,0.63811821,0.51990348
31023,24,29,56,Chocholá,5.81099,414,0.42857143,0.057971016,0.13526569,0.07004831
31024,24,28,38,Chumayel,13.76615,371,0.63157892,0.064690024,0.10242587,0.075471699
31025,70,79,94,Dzán,15.26933,576,0.74468082,0.12152778,0.16319445,0.13715278
31026,101,108,142,Dzemul,6.78876,237,0.71126759,0.42616034,0.59915614,0.4556962
31027,156,165,249,Dzidzantún,6.07983,603,0.62650603,0.25870648,0.41293532,0.27363184
31028,50,52,105,Dzilam de Bravo,5.9454,200,0.47619048,0.25,0.52499998,0.25999999
31029,63,78,134,Dzilam González,10.06791,498,0.47014925,0.12650603,0.26907632,0.15662651
31030,136,138,163,Dzitás,14.82612,436,0.83435583,0.3119266,0.37385321,0.31651375
31031,224,232,289,Dzoncauich,12.34397,342,0.77508652,0.65497077,0.84502923,0.67836255
31032,685,712,941,Espita,19.42315,2351,0.72794896,0.29136539,0.4002552,0.30284986
31033,354,362,484,Halachó,10.8764,1979,0.73140496,0.17887822,0.24456796,0.18292066
31034,116,124,154,Hocabá,9.39384,699,0.75324672,0.16595136,0.22031474,0.17739628
31035,141,151,247,Hoctún,9.86298,534,0.57085019,0.26404494,0.46254683,0.28277153
31036,272,289,389,Homún,9.87974,653,0.69922876,0.41653904,0.59571213,0.44257274
31037,65,96,165,Huhí,9.77556,562,0.39393941,0.11565837,0.2935943,0.17081851
31038,283,317,539,Hunucmá,10.08077,3088,0.52504641,0.091645077,0.17454663,0.10265544
31039,119,145,249,Ixil,8.59276,336,0.47791165,0.35416666,0.7410714,0.43154761
31040,358,367,558,Izamal,6.92358,1899,0.64157706,0.18852027,0.29383886,0.19325961
31041,969,1064,1443,Kanasín,9.16148,7067,0.67151767,0.13711618,0.20418848,0.15055893
31042,81,89,104,Kantunil,11.22451,683,0.77884614,0.11859444,0.15226939,0.13030747
31043,69,70,88,Kaua,12.59403,217,0.78409094,0.31797236,0.40552995,0.32258064
31044,107,119,166,Kinchil,10.73379,763,0.64457834,0.14023592,0.21756226,0.1559633
31045,27,27,41,Kopomá,5.03256,129,0.65853661,0.20930232,0.31782946,0.20930232
31046,207,217,279,Mama,10.5649,294,0.74193549,0.70408165,0.94897962,0.73809522
31047,569,578,693,Maní,15.41461,647,0.82106781,0.87944359,1.0710974,0.89335394
31048,237,238,308,Maxcanú,7.50478,1628,0.76948053,0.1455774,0.1891892,0.14619164
31049,368,386,453,Mayapán,23.69681,650,0.81236202,0.56615382,0.69692308,0.59384614
31050,7838,8448,11838,Mérida,2.97254,26674,0.66210508,0.29384419,0.44380295,0.31671292
31051,32,46,122,Mocochá,2.24681,89,0.26229507,0.35955057,1.3707865,0.51685393
31052,899,912,1199,Motul,8.04571,2612,0.7497915,0.3441807,0.45903522,0.34915772
31053,95,107,230,Muna,9.53774,1082,0.41304347,0.087800369,0.21256931,0.098890945
31054,186,190,248,Muxupip,5.57066,152,0.75,1.2236842,1.6315789,1.25
31055,172,184,258,Opichén,9.26476,564,0.66666669,0.30496454,0.45744681,0.32624114
31056,256,280,418,Oxkutzcab,11.37378,2568,0.61244017,0.09968847,0.16277258,0.10903427
31057,129,143,185,Panabá,13.13178,645,0.69729728,0.2,0.28682169,0.22170542
31058,1977,2013,2165,Peto,14.40566,2821,0.91316396,0.70081532,0.76745832,0.71357673
31059,605,640,1101,Progreso,3.3332,1647,0.54950047,0.36733454,0.66848814,0.3885853
31060,1,1,3,Quintana Roo,11.19358,52,0.33333334,0.01923077,0.057692308,0.01923077
31061,28,28,77,Río Lagartos,2.71893,117,0.36363637,0.23931624,0.65811968,0.23931624
31062,115,122,160,Sacalum,7.83733,377,0.71875,0.30503979,0.42440319,0.32360741
31063,157,179,244,Samahil,8.72826,487,0.64344263,0.32238194,0.50102669,0.36755648
31064,181,182,224,Sanahcat,7.3234,118,0.80803573,1.5338984,1.8983051,1.5423728
31065,37,38,60,San Felipe,3.01975,67,0.61666667,0.55223882,0.89552242,0.56716418
31066,160,175,254,Santa Elena,12.90104,406,0.62992126,0.39408866,0.62561578,0.43103448
31067,111,141,220,Seyé,8.55927,954,0.50454545,0.1163522,0.23060797,0.14779875
31068,83,89,123,Sinanché,9.24922,234,0.67479676,0.35470086,0.52564102,0.38034189
31069,218,220,297,Sotuta,19.0354,1114,0.73400676,0.1956912,0.26660681,0.19748653
31070,151,160,204,Sucilá,9.95616,359,0.74019605,0.42061281,0.56824511,0.44568247
31071,146,158,200,Sudzal,15.91986,221,0.73000002,0.6606335,0.90497738,0.71493214
31072,35,35,43,Suma,7.00523,125,0.81395346,0.28,0.34400001,0.28
31073,1149,1158,1282,Tahdziú,38.29205,978,0.89625585,1.1748466,1.3108385,1.1840491
31074,71,93,175,Tahmek,5.24982,202,0.40571427,0.35148516,0.86633664,0.46039605
31075,218,226,283,Teabo,16.14437,1033,0.77031803,0.21103582,0.27395934,0.21878025
31076,654,660,899,Tecoh,8.03278,1462,0.72747499,0.44733241,0.61491108,0.4514364
31077,104,106,151,Tekal de Venegas,10.1177,239,0.68874174,0.43514645,0.63179916,0.44351465
31078,61,71,143,Tekantó,8.22846,299,0.42657343,0.20401338,0.47826087,0.2374582
31079,803,881,1300,Tekax,11.77165,4046,0.61769229,0.19846763,0.32130501,0.21774592
31080,108,129,218,Tekit,9.7153,1012,0.49541286,0.10671937,0.21541502,0.12747036
31081,153,153,194,Tekom,12.14443,285,0.78865981,0.53684211,0.68070173,0.53684211
31082,27,41,94,Telchac Pueblo,6.00124,198,0.28723404,0.13636364,0.47474748,0.20707071
31083,52,52,62,Telchac Puerto,2.75702,65,0.83870965,0.80000001,0.95384616,0.80000001
31084,229,239,301,Temax,12.36462,841,0.76079732,0.27229488,0.35790727,0.2841855
31085,619,640,762,Temozón,16.0328,1751,0.81233597,0.35351229,0.43517989,0.36550543
31086,79,81,140,Tepakán,8.0078,165,0.5642857,0.47878787,0.84848487,0.4909091
31087,123,129,201,Tetiz,11.71837,536,0.61194032,0.22947761,0.375,0.24067163
31088,44,44,69,Teya,9.81802,170,0.63768119,0.25882354,0.40588236,0.25882354
31089,1700,1701,1932,Ticul,6.90595,2616,0.8799172,0.64984709,0.73853213,0.65022933
31090,170,170,259,Timucuy,9.07199,686,0.65637064,0.24781342,0.37755102,0.24781342
31091,170,183,266,Tinum,12.39695,1186,0.63909775,0.14333895,0.22428331,0.15430017
31092,353,361,430,Tixcacalcupul,20.98274,971,0.82093024,0.36354274,0.44284242,0.37178168
31093,204,204,298,Tixkokob,3.85317,775,0.68456376,0.26322579,0.38451612,0.26322579
31094,201,216,269,Tixmehuac,17.93464,543,0.74721187,0.37016574,0.49539596,0.39779004
31095,55,59,93,Tixpéhual,4.33369,330,0.59139782,0.16666667,0.28181818,0.17878787
31096,1533,1549,1876,Tizimín,11.68031,7770,0.81716418,0.19729729,0.24144144,0.1993565
31097,158,167,203,Tunkás,13.59957,377,0.77832514,0.41909814,0.53846157,0.44297081
31098,332,342,430,Tzucacab,14.10938,1617,0.772093,0.2053185,0.26592454,0.21150278
31099,219,229,264,Uayma,23.84455,698,0.82954544,0.31375358,0.37822351,0.32808024
31100,63,64,101,Ucú,6.05029,218,0.62376237,0.28899083,0.46330276,0.29357797
31101,832,858,1007,Umán,6.79736,4273,0.82621646,0.19471097,0.23566581,0.2007957
31102,3791,3858,4645,Valladolid,12.4225,9089,0.81614637,0.4170976,0.51105732,0.42446914
31103,79,86,121,Xocchel,12.30552,347,0.65289259,0.22766571,0.34870318,0.24783862
31104,415,416,518,Yaxcabá,20.81728,2177,0.80115831,0.1906293,0.23794213,0.19108866
31105,79,79,90,Yaxkukul,7.22397,221,0.87777776,0.35746607,0.40723982,0.35746607
31106,26,26,30,Yobaín,9.91964,166,0.86666667,0.15662651,0.18072289,0.15662651
32001,477,512,581,Apozol,5.27733,206,0.82099825,2.3155339,2.8203883,2.4854369
32002,235,244,276,Apulco,9.29331,476,0.85144925,0.49369746,0.57983196,0.51260507
32003,130,135,175,Atolinga,6.40941,175,0.74285716,0.74285716,1,0.77142859
32004,87,110,138,Benito Juárez,6.63997,324,0.63043481,0.26851851,0.42592594,0.33950618
32005,2116,2295,2580,Calera,9.67404,3885,0.82015502,0.54465896,0.66409266,0.59073359
32006,732,739,811,Cañitas de Felipe Pescador,8.94712,805,0.90258938,0.90931678,1.0074534,0.91801244
32007,646,654,705,Concepción del Oro,4.91662,615,0.91631204,1.0504065,1.1463414,1.0634147
32008,1268,1282,1342,Cuauhtémoc,11.65329,1102,0.94485843,1.1506352,1.2177858,1.1633394
32009,815,830,888,Chalchihuites,10.99294,1168,0.9177928,0.69777399,0.76027399,0.71061641
32010,14257,14914,17306,Fresnillo,7.06923,14916,0.82381833,0.95581925,1.1602306,0.99986589
32011,209,231,299,Trinidad García de la Cadena,4.33143,127,0.69899666,1.6456693,2.3543308,1.8188976
32012,523,609,818,Genaro Codina,21.45272,1948,0.6393643,0.26848048,0.41991785,0.31262833
32013,265,287,317,General Enrique Estrada,9.83924,655,0.83596212,0.40458015,0.48396948,0.43816793
32014,1385,1393,1573,General Francisco R. Murguía,13.69283,3620,0.88048315,0.38259667,0.43453038,0.38480663
32015,111,162,178,El Plateado de Joaquín Amaro,2.58911,43,0.62359548,2.5813954,4.139535,3.7674417
32016,1328,1431,1629,General Pánfilo Natera,11.18119,2878,0.81522405,0.46143156,0.56601804,0.49722028
32017,4521,5031,6114,Guadalupe,3.60358,5282,0.73945045,0.8559258,1.1575161,0.95248014
32018,365,377,425,Huanusco,5.83595,231,0.85882354,1.5800866,1.8398268,1.6320347
32019,1493,1558,1742,Jalpa,5.34423,1076,0.85706085,1.3875464,1.6189591,1.4479554
32020,2852,2959,3307,Jerez,5.68966,2894,0.86241305,0.98548722,1.142709,1.0224602
32021,161,175,205,Jiménez del Teul,21.13289,1372,0.78536588,0.11734694,0.14941691,0.12755102
32022,909,995,1287,Juan Aldama,7.50344,1636,0.7062937,0.55562347,0.7866748,0.60819072
32023,994,1021,1137,Juchipila,1.12089,75,0.87423044,13.253333,15.16,13.613334
32024,3063,3128,3504,Loreto,10.48912,5122,0.87414384,0.59800857,0.68410778,0.61069894
32025,920,961,1059,Luis Moya,5.53366,603,0.86874408,1.5257049,1.7562189,1.5936981
32026,747,760,962,Mazapil,17.13453,4892,0.77650726,0.15269828,0.19664758,0.15535568
32027,184,197,257,Melchor Ocampo,13.87429,483,0.71595329,0.38095239,0.53209108,0.40786749
32028,231,293,343,Mezquital del Oro,7.68146,150,0.67346936,1.54,2.2866666,1.9533334
32029,1445,1513,1800,Miguel Auza,14.1481,3633,0.80277777,0.39774293,0.4954583,0.41646022
32030,186,211,275,Momax,4.08527,98,0.67636365,1.8979592,2.8061225,2.1530612
32031,914,935,1080,Monte Escobedo,6.15802,432,0.84629631,2.1157408,2.5,2.1643519
32032,532,599,726,Morelos,3.63743,423,0.73278236,1.2576832,1.7163121,1.4160757
32033,445,461,553,Moyahua de Estrada,4.33314,119,0.80470163,3.7394958,4.647059,3.8739495
32034,1233,1258,1382,Nochistlán de Mejía,7.00613,1851,0.89218521,0.66612643,0.74662346,0.6796326
32035,701,725,810,Noria de Ángeles,13.61031,2909,0.86543208,0.24097627,0.2784462,0.24922654
32036,2805,3069,3479,Ojocaliente,11.99296,5331,0.80626619,0.52616769,0.65259802,0.57568938
32037,1263,1383,1575,Pánuco,11.55066,2598,0.80190474,0.4861432,0.60623556,0.53233254
32038,6566,6864,8270,Pinos,16.68798,13409,0.79395407,0.48967111,0.61674994,0.511895
32039,2390,2465,2761,Río Grande,5.49803,3339,0.86562842,0.71578318,0.82689428,0.73824501
32040,1107,1146,1278,Sain Alto,10.74746,2547,0.86619717,0.43462896,0.5017668,0.4499411
32041,319,353,391,El Salvador,11.51316,412,0.81585675,0.77427185,0.94902915,0.85679615
32042,2888,3280,4091,Sombrerete,8.68668,5338,0.70593989,0.54102659,0.76639193,0.61446232
32043,133,133,137,Susticacán,6.80261,88,0.9708029,1.5113636,1.5568181,1.5113636
32044,1221,1289,1494,Tabasco,6.03358,910,0.81726909,1.3417583,1.6417582,1.4164835
